schema_version,customer_id,driver_id,persona_type,service_month,month,selected_policy_id,basis_status,basis_trip_count,scored_trip_count,dbscan_cluster_count,living_zone_departure_p90_raw_m,living_zone_departure_p90_threshold_m,living_zone_departure_threshold_sample_count,living_zone_departure_threshold_percentile,monthly_total_distance_km,monthly_annualized_distance_km,in_zone_distance_km,out_zone_distance_km,in_zone_distance_ratio,out_zone_distance_ratio,out_zone_ratio_delta,baseline_night_ratio,monthly_night_ratio,night_ratio_delta,baseline_risk_rate_per_100km,monthly_risk_rate_per_100km,risk_rate_delta_per_100km,monthly_risk_signal_count,in_zone_night_ratio,in_zone_risk_rate_per_100km,out_zone_night_ratio,out_zone_risk_rate_per_100km,mileage_score,in_zone_safe_driving_score,out_zone_safe_driving_score,out_zone_pattern_change_risk,monthly_integrated_evidence_score,score_role,existing_living_zone_trip_count,candidate_living_zone_trip_count,out_zone_safe_driving_trip_count,out_zone_pattern_change_risk_trip_count,dominant_interpretation,reason_codes,scenario_phase
senior-monthly-score-table/v1,cust_025,driver_025,medical_visit_pattern,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,33,21,2,812.57,812.57,33,0.9,573.75,6885.0,410.17,163.58,0.7149,0.2851,0.1292,0.0333,0.0474,0.0141,1.1661,1.22,0.054,7,0.0663,1.219,0.0,1.2226,42.62,91.89,93.28,21.75,74.66,annual_decision_evidence_not_monthly_discount,15,0,5,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_025,driver_025,medical_visit_pattern,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,37,18,2,790.59,790.59,37,0.9,518.53,6222.36,392.23,126.3,0.7564,0.2436,0.0065,0.0264,0.0648,0.0383,1.1653,1.1571,-0.0081,6,0.0856,1.5297,0.0,0.0,48.15,89.79,100.0,9.59,79.46,annual_decision_evidence_not_monthly_discount,14,0,4,0,existing_living_zone,NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_025,driver_025,medical_visit_pattern,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,38,19,2,787.9,787.9,38,0.9,543.52,6522.24,481.55,61.97,0.886,0.114,-0.1588,0.0567,0.0616,0.0049,1.1191,1.2879,0.1688,7,0.0695,1.4536,0.0,0.0,45.65,90.44,100.0,6.86,79.45,annual_decision_evidence_not_monthly_discount,17,0,2,0,existing_living_zone,NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_025,driver_025,medical_visit_pattern,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,36,20,2,759.39,759.39,36,0.9,573.75,6885.0,456.44,117.31,0.7955,0.2045,-0.0442,0.0653,0.0591,-0.0062,1.2661,1.22,-0.0461,7,0.0,1.0954,0.2892,1.7049,42.62,93.43,86.29,5.25,77.02,annual_decision_evidence_not_monthly_discount,16,0,2,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_025,driver_025,medical_visit_pattern,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,38,18,3,628.82,628.82,38,0.9,524.78,6297.36,371.73,153.05,0.7084,0.2916,0.0971,0.0622,0.0567,-0.0056,1.2,1.1433,-0.0567,6,0.0,1.076,0.1943,1.3068,47.52,93.54,89.9,16.33,77.03,annual_decision_evidence_not_monthly_discount,13,1,1,3,existing_living_zone,CANDIDATE_LIVING_ZONE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_025,driver_025,medical_visit_pattern,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,38,19,3,675.03,675.03,38,0.9,549.77,6597.24,334.73,215.04,0.6089,0.3911,0.1192,0.058,0.0441,-0.0138,1.1834,1.2733,0.0899,7,0.0725,1.195,0.0,1.3951,45.02,91.96,91.5,19.88,75.42,annual_decision_evidence_not_monthly_discount,12,0,5,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_025,driver_025,medical_visit_pattern,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,35,22,2,780.56,780.56,35,0.9,601.74,7220.88,474.96,126.78,0.7893,0.2107,-0.1052,0.0537,0.0574,0.0036,1.2939,1.1633,-0.1306,7,0.0727,0.8422,0.0,2.3663,39.83,94.07,86.99,5.13,76.54,annual_decision_evidence_not_monthly_discount,17,1,2,2,existing_living_zone,CANDIDATE_LIVING_ZONE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_025,driver_025,medical_visit_pattern,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,39,18,2,744.36,744.36,39,0.9,543.52,6522.24,337.3,206.22,0.6206,0.3794,0.0694,0.0534,0.0632,0.0098,1.0893,1.2879,0.1986,7,0.0,1.4824,0.1665,0.9698,45.65,91.11,91.58,15.9,76.16,annual_decision_evidence_not_monthly_discount,12,0,4,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_025,driver_025,medical_visit_pattern,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,39,17,3,746.1,746.1,39,0.9,518.53,6222.36,310.62,207.91,0.599,0.401,0.1436,0.062,0.0707,0.0088,1.1705,1.1571,-0.0134,6,0.0,0.9658,0.1764,1.4429,48.15,94.21,88.4,22.93,75.8,annual_decision_evidence_not_monthly_discount,10,0,5,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_025,driver_025,medical_visit_pattern,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,35,22,3,838.22,838.22,35,0.9,608.76,7305.12,520.77,87.99,0.8555,0.1445,-0.0383,0.0669,0.0534,-0.0135,1.224,1.1499,-0.0742,7,0.0624,1.3442,0.0,0.0,39.12,91.19,100.0,4.77,78.14,annual_decision_evidence_not_monthly_discount,19,0,3,0,existing_living_zone,NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_026,driver_026,irregular_family_support,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,30,12,3,265.62,500.0,30,0.9,457.63,5491.56,265.59,192.04,0.5804,0.4196,0.0643,0.0635,0.0691,0.0056,1.7661,1.7481,-0.018,8,0.0,1.5061,0.1645,2.0829,54.24,90.96,84.68,18.06,76.88,annual_decision_evidence_not_monthly_discount,7,0,1,4,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_026,driver_026,irregular_family_support,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,26,13,3,676.9,676.9,26,0.9,428.29,5139.48,310.0,118.29,0.7238,0.2762,-0.0879,0.0605,0.0766,0.0161,1.5911,1.8679,0.2768,8,0.1058,1.6129,0.0,2.5361,57.17,89.05,86.05,12.22,78.63,annual_decision_evidence_not_monthly_discount,9,0,2,2,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_026,driver_026,irregular_family_support,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,25,15,3,467.6,500.0,25,0.9,481.1,5773.2,257.99,223.11,0.5363,0.4637,0.1135,0.0727,0.0735,0.0008,1.806,1.8707,0.0647,9,0.0,2.3257,0.1584,1.3446,51.89,86.05,87.95,22.65,74.44,annual_decision_evidence_not_monthly_discount,8,1,3,3,existing_living_zone,CANDIDATE_LIVING_ZONE|FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_026,driver_026,irregular_family_support,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,28,14,3,701.84,701.84,28,0.9,486.96,5843.52,384.27,102.69,0.7891,0.2109,-0.0647,0.0749,0.0757,0.0008,1.8694,1.8482,-0.0212,9,0.0,1.5614,0.3591,2.9214,51.3,90.63,78.55,9.72,76.34,annual_decision_evidence_not_monthly_discount,11,0,1,2,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_026,driver_026,irregular_family_support,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,28,18,3,698.89,698.89,28,0.9,622.72,7472.64,386.39,236.33,0.6205,0.3795,0.0641,0.0778,0.0975,0.0197,1.8308,2.4088,0.578,15,0.1571,2.3293,0.0,2.5388,37.73,84.14,85.45,24.84,68.68,annual_decision_evidence_not_monthly_discount,11,0,2,5,existing_living_zone,FAMILY_SUPPORT_CONTEXT|OUT_ZONE_INCREASE_WITH_LOW_RISK|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,family_support_outer_month
senior-monthly-score-table/v1,cust_026,driver_026,irregular_family_support,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,31,13,3,611.79,611.79,31,0.9,481.1,5773.2,267.28,213.82,0.5556,0.4444,0.1272,0.0913,0.1006,0.0093,2.2455,1.8707,-0.3748,9,0.1811,1.1224,0.0,2.8061,51.89,91.09,82.68,26.15,74.2,annual_decision_evidence_not_monthly_discount,7,0,2,4,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_026,driver_026,irregular_family_support,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,31,14,3,691.56,691.56,31,0.9,492.83,5913.96,326.56,166.27,0.6626,0.3374,0.09,0.0988,0.073,-0.0259,2.1743,1.8262,-0.3481,9,0.1101,0.6124,0.0,4.21,50.72,95.0,76.84,20.14,75.06,annual_decision_evidence_not_monthly_discount,9,0,1,4,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_026,driver_026,irregular_family_support,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,27,17,3,744.04,744.04,27,0.9,629.88,7558.56,368.9,260.98,0.5857,0.4143,0.1802,0.0866,0.1146,0.028,1.8482,2.3814,0.5332,15,0.0,2.7108,0.2767,1.9159,37.01,83.74,84.03,39.72,65.09,annual_decision_evidence_not_monthly_discount,10,0,2,5,existing_living_zone,FAMILY_SUPPORT_CONTEXT|OUT_ZONE_INCREASE_WITH_LOW_RISK|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,family_support_outer_month
senior-monthly-score-table/v1,cust_026,driver_026,irregular_family_support,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,30,14,3,749.84,749.84,30,0.9,504.56,6054.72,353.37,151.19,0.7004,0.2996,0.0376,0.1001,0.0788,-0.0213,2.2211,1.7837,-0.4373,9,0.1125,1.9809,0.0,1.3228,49.54,86.76,92.72,14.03,76.63,annual_decision_evidence_not_monthly_discount,10,0,2,2,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_026,driver_026,irregular_family_support,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,30,15,3,737.27,737.27,30,0.9,510.43,6125.16,437.99,72.44,0.8581,0.1419,-0.1602,0.102,0.059,-0.043,2.0042,1.7632,-0.241,9,0.0688,1.5982,0.0,2.7609,48.96,89.59,84.82,9.0,76.73,annual_decision_evidence_not_monthly_discount,13,0,0,2,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK,family_support_normal
senior-monthly-score-table/v1,cust_026,driver_026,irregular_family_support,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,28,17,2,717.54,717.54,28,0.9,594.09,7129.08,329.89,264.2,0.5553,0.4447,0.1869,0.0713,0.1195,0.0481,1.837,2.3565,0.5195,14,0.1166,2.4251,0.1231,2.271,40.59,84.05,83.77,41.57,65.83,annual_decision_evidence_not_monthly_discount,9,0,1,7,existing_living_zone,FAMILY_SUPPORT_CONTEXT|OUT_ZONE_INCREASE_WITH_LOW_RISK|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,family_support_outer_month
senior-monthly-score-table/v1,cust_026,driver_026,irregular_family_support,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,31,14,4,736.26,736.26,31,0.9,510.41,6124.92,359.99,150.42,0.7053,0.2947,0.1005,0.094,0.0756,-0.0184,1.8597,1.7633,-0.0965,9,0.0,1.9445,0.2567,1.3296,48.96,88.33,88.84,21.37,74.68,annual_decision_evidence_not_monthly_discount,10,0,2,2,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_027,driver_027,irregular_family_support,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,23,11,2,777.13,777.13,23,0.9,398.58,4782.96,235.47,163.11,0.5908,0.4092,0.198,0.0869,0.0755,-0.0114,1.8025,1.7562,-0.0462,7,0.0,1.274,0.1845,2.4523,60.14,92.36,82.56,32.65,75.73,annual_decision_evidence_not_monthly_discount,6,0,2,3,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_027,driver_027,irregular_family_support,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,21,12,2,1363.94,1363.94,21,0.9,373.03,4476.36,250.74,122.29,0.6722,0.3278,0.1759,0.089,0.0663,-0.0227,1.5421,1.8765,0.3345,7,0.0,1.9941,0.2023,1.6355,62.7,88.04,87.97,30.94,76.63,annual_decision_evidence_not_monthly_discount,8,0,3,1,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_027,driver_027,irregular_family_support,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,23,12,3,170.85,500.0,23,0.9,419.02,5028.24,276.48,142.54,0.6598,0.3402,0.0597,0.0711,0.0725,0.0014,1.8144,1.9092,0.0948,8,0.0,2.1701,0.2131,1.4031,58.1,86.98,89.09,17.58,77.83,annual_decision_evidence_not_monthly_discount,8,0,2,2,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_027,driver_027,irregular_family_support,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,24,13,2,1312.85,1312.85,24,0.9,424.13,5089.56,330.89,93.24,0.7802,0.2198,-0.0021,0.0696,0.0817,0.0121,1.8938,1.8862,-0.0076,8,0.1047,2.1155,0.0,1.0725,57.59,86.05,94.1,10.44,79.82,annual_decision_evidence_not_monthly_discount,10,0,2,1,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_027,driver_027,irregular_family_support,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,24,14,2,1318.62,1318.62,24,0.9,542.37,6508.44,472.65,69.72,0.8715,0.1285,-0.0528,0.0803,0.0765,-0.0038,1.9768,2.3969,0.4201,13,0.0878,1.9042,0.0,5.7372,45.76,87.52,68.45,16.03,70.47,annual_decision_evidence_not_monthly_discount,12,0,0,2,existing_living_zone,FAMILY_SUPPORT_CONTEXT|OUT_ZONE_INCREASE_WITH_LOW_RISK|OUT_ZONE_PATTERN_CHANGE_RISK,family_support_outer_month
senior-monthly-score-table/v1,cust_027,driver_027,irregular_family_support,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,26,11,3,642.82,642.82,26,0.9,419.02,5028.24,217.04,201.98,0.518,0.482,0.18,0.0818,0.111,0.0291,2.15,1.9092,-0.2408,8,0.0,1.3822,0.2302,2.4755,58.1,91.71,80.29,34.82,74.04,annual_decision_evidence_not_monthly_discount,6,0,1,4,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_027,driver_027,irregular_family_support,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,24,11,2,1458.47,1458.47,24,0.9,429.24,5150.88,325.02,104.22,0.7572,0.2428,0.1179,0.0955,0.1044,0.009,1.953,1.8638,-0.0892,8,0.1379,1.2307,0.0,3.838,57.08,90.96,78.89,25.56,75.08,annual_decision_evidence_not_monthly_discount,8,0,0,3,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK,family_support_normal
senior-monthly-score-table/v1,cust_027,driver_027,irregular_family_support,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,21,16,1,1452.94,1452.94,21,0.9,548.61,6583.32,339.96,208.65,0.6197,0.3803,0.223,0.1124,0.0462,-0.0661,1.7229,2.3696,0.6467,13,0.0,2.6474,0.1216,1.9171,45.14,84.12,87.03,41.44,67.9,annual_decision_evidence_not_monthly_discount,10,0,1,5,existing_living_zone,FAMILY_SUPPORT_CONTEXT|OUT_ZONE_INCREASE_WITH_LOW_RISK|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,family_support_outer_month
senior-monthly-score-table/v1,cust_027,driver_027,irregular_family_support,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,26,12,2,1149.02,1149.02,26,0.9,439.46,5273.52,288.43,151.03,0.6563,0.3437,0.0423,0.0744,0.0656,-0.0087,2.1188,1.8204,-0.2984,8,0.0,2.0802,0.191,1.3242,56.05,87.52,89.85,14.93,78.05,annual_decision_evidence_not_monthly_discount,8,0,1,3,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_027,driver_027,irregular_family_support,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,27,13,3,745.45,745.45,27,0.9,444.57,5334.84,315.34,129.23,0.7093,0.2907,0.1752,0.0567,0.0847,0.0279,2.1967,1.7995,-0.3972,8,0.1194,1.2685,0.0,3.0953,55.54,90.96,82.98,32.46,74.05,annual_decision_evidence_not_monthly_discount,9,0,0,4,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE,family_support_normal
senior-monthly-score-table/v1,cust_027,driver_027,irregular_family_support,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,24,16,2,1536.95,1536.95,24,0.9,517.43,6209.16,327.25,190.18,0.6325,0.3675,0.1847,0.0786,0.0737,-0.0049,1.7742,2.3192,0.5449,12,0.1166,1.5279,0.0,3.6807,48.26,89.43,79.41,35.52,70.08,annual_decision_evidence_not_monthly_discount,10,0,1,5,existing_living_zone,FAMILY_SUPPORT_CONTEXT|OUT_ZONE_INCREASE_WITH_LOW_RISK|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,family_support_outer_month
senior-monthly-score-table/v1,cust_027,driver_027,irregular_family_support,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,28,13,3,1020.0,1020.0,28,0.9,444.54,5334.48,409.03,35.51,0.9201,0.0799,-0.0523,0.0815,0.0876,0.006,2.1514,1.7996,-0.3518,8,0.0952,1.9558,0.0,0.0,55.55,87.12,100.0,9.83,80.84,annual_decision_evidence_not_monthly_discount,12,0,1,0,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_028,driver_028,irregular_family_support,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,36,15,4,435.13,500.0,36,0.9,575.73,6908.76,384.41,191.32,0.6677,0.3323,-0.1235,0.0617,0.0603,-0.0014,1.7938,1.7369,-0.0569,10,0.0903,2.3413,0.0,0.5227,42.43,84.87,97.13,10.0,75.62,annual_decision_evidence_not_monthly_discount,10,0,4,1,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_028,driver_028,irregular_family_support,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,32,15,3,768.18,768.18,32,0.9,538.82,6465.84,309.44,229.38,0.5743,0.4257,0.1529,0.0572,0.0598,0.0025,1.7167,1.8559,0.1392,10,0.0,1.939,0.1404,1.7438,46.12,88.37,86.79,28.78,71.95,annual_decision_evidence_not_monthly_discount,9,1,1,4,existing_living_zone,CANDIDATE_LIVING_ZONE|FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_028,driver_028,irregular_family_support,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,30,18,3,734.19,734.19,30,0.9,605.25,7263.0,477.14,128.11,0.7883,0.2117,-0.0031,0.06,0.0641,0.0041,1.7944,1.8174,0.023,11,0.0,1.2575,0.3029,3.9029,39.48,92.45,73.99,9.69,72.44,annual_decision_evidence_not_monthly_discount,14,0,0,4,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK,family_support_normal
senior-monthly-score-table/v1,cust_028,driver_028,irregular_family_support,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,33,18,3,717.55,717.55,33,0.9,612.63,7351.56,447.65,164.98,0.7307,0.2693,0.0813,0.0621,0.0418,-0.0203,1.8356,1.7955,-0.04,11,0.0,1.3403,0.155,3.0307,38.74,91.96,81.01,18.65,71.68,annual_decision_evidence_not_monthly_discount,13,0,3,2,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_028,driver_028,irregular_family_support,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,34,21,3,753.71,753.71,34,0.9,783.42,9401.04,543.41,240.01,0.6936,0.3064,0.0063,0.0557,0.1101,0.0544,1.9019,2.4253,0.5234,19,0.0782,2.7603,0.1821,1.6666,21.66,82.5,88.1,22.36,64.4,annual_decision_evidence_not_monthly_discount,15,2,1,3,existing_living_zone,CANDIDATE_LIVING_ZONE|FAMILY_SUPPORT_CONTEXT|OUT_ZONE_INCREASE_WITH_LOW_RISK|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,family_support_outer_month
senior-monthly-score-table/v1,cust_028,driver_028,irregular_family_support,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,39,17,4,768.29,768.29,39,0.9,605.25,7263.0,533.64,71.61,0.8817,0.1183,-0.0892,0.0801,0.0488,-0.0313,2.1489,1.8174,-0.3315,11,0.0553,2.0613,0.0,0.0,39.48,86.97,100.0,9.71,75.99,annual_decision_evidence_not_monthly_discount,15,0,2,0,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING,family_support_normal
senior-monthly-score-table/v1,cust_028,driver_028,irregular_family_support,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,37,17,4,655.15,655.15,37,0.9,620.01,7440.12,362.45,257.56,0.5846,0.4154,0.2318,0.0858,0.0632,-0.0226,2.2237,1.7742,-0.4495,11,0.1081,1.6554,0.0,1.9413,38.0,88.77,88.01,36.75,68.28,annual_decision_evidence_not_monthly_discount,10,0,3,4,existing_living_zone,FAMILY_SUPPORT_CONTEXT|NO_STRONG_RISK_CHANGE|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,family_support_normal
