trip_id,visit_event_id,driver_id,designed_type,environment_id,dataset_partition,data_quality,month,period_role,visit_date,visit_label,latitude,longitude,trip_distance_km,risk_event_count,data_coverage_pct,source_status
gaip-149-202608-07,visit-gaip-149-202608-07,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-08,evaluation,2026-08-20,Routine Hub A,38.090601,128.339109,10.16,0,97.9,simulated
gaip-149-202608-08,visit-gaip-149-202608-08,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-08,evaluation,2026-08-23,Routine Hub B,38.098983,128.350103,17.56,0,99.6,simulated
gaip-149-202608-09,visit-gaip-149-202608-09,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-08,evaluation,2026-08-26,Routine Hub A,38.090845,128.338919,10.29,0,99.2,simulated
gaip-149-202608-10,visit-gaip-149-202608-10,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-08,evaluation,2026-08-04,Routine Hub B,38.099003,128.350079,18.22,0,99.2,simulated
gaip-149-202608-11,visit-gaip-149-202608-11,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-08,evaluation,2026-08-07,New Hub,38.055349,128.371151,25.67,0,96.2,simulated
gaip-149-202608-12,visit-gaip-149-202608-12,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-08,evaluation,2026-08-10,Routine Hub A,38.090406,128.338999,11.57,0,97.3,simulated
gaip-149-202609-01,visit-gaip-149-202609-01,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-09,evaluation,2026-09-02,Routine Hub B,38.099325,128.349736,15.64,0,99.9,simulated
gaip-149-202609-02,visit-gaip-149-202609-02,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-09,evaluation,2026-09-05,Routine Hub A,38.090447,128.339198,9.72,0,95.7,simulated
gaip-149-202609-03,visit-gaip-149-202609-03,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-09,evaluation,2026-09-08,Routine Hub B,38.099882,128.349815,18.74,0,95.9,simulated
gaip-149-202609-04,visit-gaip-149-202609-04,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-09,evaluation,2026-09-11,Routine Hub B,38.099574,128.349831,18.03,0,98.4,simulated
gaip-149-202609-05,visit-gaip-149-202609-05,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-09,evaluation,2026-09-14,Routine Hub A,38.090177,128.338847,11.96,0,95.8,simulated
gaip-149-202609-06,visit-gaip-149-202609-06,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-09,evaluation,2026-09-17,Routine Hub B,38.09928,128.348878,19.08,0,97.4,simulated
gaip-149-202609-07,visit-gaip-149-202609-07,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-09,evaluation,2026-09-20,Routine Hub B,38.099676,128.350045,16.49,0,97.2,simulated
gaip-149-202609-08,visit-gaip-149-202609-08,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-09,evaluation,2026-09-23,Routine Hub A,38.090975,128.338738,12.69,0,97.8,simulated
gaip-149-202609-09,visit-gaip-149-202609-09,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-09,evaluation,2026-09-26,Routine Hub B,38.098965,128.349203,20.3,0,96.3,simulated
gaip-149-202609-10,visit-gaip-149-202609-10,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-09,evaluation,2026-09-04,New Hub,38.055506,128.371494,21.75,0,96.6,simulated
gaip-149-202609-11,visit-gaip-149-202609-11,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-09,evaluation,2026-09-07,Routine Hub B,38.099184,128.349534,20.38,0,97.3,simulated
gaip-149-202610-01,visit-gaip-149-202610-01,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-10,evaluation,2026-10-02,Routine Hub B,38.098925,128.349545,19.82,0,99.3,simulated
gaip-149-202610-02,visit-gaip-149-202610-02,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-10,evaluation,2026-10-05,Routine Hub A,38.090939,128.338244,12.08,0,96.0,simulated
gaip-149-202610-03,visit-gaip-149-202610-03,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-10,evaluation,2026-10-08,Routine Hub B,38.099254,128.349564,18.37,0,99.2,simulated
gaip-149-202610-04,visit-gaip-149-202610-04,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-10,evaluation,2026-10-11,Routine Hub A,38.090472,128.338911,9.59,0,100.0,simulated
gaip-149-202610-05,visit-gaip-149-202610-05,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-10,evaluation,2026-10-14,Routine Hub A,38.090685,128.338743,13.06,0,95.9,simulated
gaip-149-202610-06,visit-gaip-149-202610-06,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-10,evaluation,2026-10-17,Routine Hub B,38.099265,128.350382,16.34,0,99.5,simulated
gaip-149-202610-07,visit-gaip-149-202610-07,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-10,evaluation,2026-10-20,Routine Hub B,38.099044,128.349198,18.02,0,98.4,simulated
gaip-149-202610-08,visit-gaip-149-202610-08,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-10,evaluation,2026-10-23,New Hub,38.056112,128.371117,25.46,0,96.4,simulated
gaip-149-202610-09,visit-gaip-149-202610-09,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-10,evaluation,2026-10-26,New Hub,38.05562,128.371377,19.59,0,98.4,simulated
gaip-149-202610-10,visit-gaip-149-202610-10,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-10,evaluation,2026-10-04,New Hub,38.055616,128.371558,19.26,0,97.3,simulated
gaip-149-202610-11,visit-gaip-149-202610-11,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-10,evaluation,2026-10-07,New Hub,38.056016,128.371119,20.79,0,98.2,simulated
gaip-149-202611-01,visit-gaip-149-202611-01,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-11,evaluation,2026-11-02,Routine Hub B,38.098743,128.349571,20.75,0,97.3,simulated
gaip-149-202611-02,visit-gaip-149-202611-02,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-11,evaluation,2026-11-05,Routine Hub B,38.099462,128.348876,18.41,0,97.7,simulated
gaip-149-202611-03,visit-gaip-149-202611-03,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-11,evaluation,2026-11-08,Routine Hub B,38.099946,128.349697,18.85,0,98.1,simulated
gaip-149-202611-04,visit-gaip-149-202611-04,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-11,evaluation,2026-11-11,Routine Hub A,38.090388,128.338472,10.76,0,95.1,simulated
gaip-149-202611-05,visit-gaip-149-202611-05,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-11,evaluation,2026-11-14,Routine Hub B,38.099633,128.349258,17.61,0,98.9,simulated
gaip-149-202611-06,visit-gaip-149-202611-06,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-11,evaluation,2026-11-17,New Hub,38.055449,128.371078,24.93,0,98.9,simulated
gaip-149-202611-07,visit-gaip-149-202611-07,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-11,evaluation,2026-11-20,Routine Hub A,38.090468,128.338573,11.19,0,96.0,simulated
gaip-149-202611-08,visit-gaip-149-202611-08,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-11,evaluation,2026-11-23,Routine Hub A,38.090934,128.338914,9.56,0,98.9,simulated
gaip-149-202611-09,visit-gaip-149-202611-09,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-11,evaluation,2026-11-26,Routine Hub B,38.099896,128.349421,21.25,0,95.0,simulated
gaip-149-202611-10,visit-gaip-149-202611-10,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-11,evaluation,2026-11-04,New Hub,38.054987,128.37122,25.52,0,95.6,simulated
gaip-149-202611-11,visit-gaip-149-202611-11,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-11,evaluation,2026-11-07,New Hub,38.055508,128.371033,20.43,0,97.4,simulated
gaip-149-202612-01,visit-gaip-149-202612-01,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-12,evaluation,2026-12-02,Routine Hub B,38.099794,128.349349,19.67,0,99.5,simulated
gaip-149-202612-02,visit-gaip-149-202612-02,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-12,evaluation,2026-12-05,New Hub,38.055549,128.371157,24.03,0,98.1,simulated
gaip-149-202612-03,visit-gaip-149-202612-03,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-12,evaluation,2026-12-08,Routine Hub A,38.090112,128.338853,11.33,0,98.9,simulated
gaip-149-202612-04,visit-gaip-149-202612-04,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-12,evaluation,2026-12-11,Routine Hub A,38.090702,128.338791,12.08,0,96.0,simulated
gaip-149-202612-05,visit-gaip-149-202612-05,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-12,evaluation,2026-12-14,Routine Hub A,38.091046,128.338941,12.08,0,97.0,simulated
gaip-149-202612-06,visit-gaip-149-202612-06,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-12,evaluation,2026-12-17,New Hub,38.055289,128.371639,23.29,0,98.0,simulated
gaip-149-202612-07,visit-gaip-149-202612-07,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-12,evaluation,2026-12-20,New Hub,38.055464,128.371083,22.87,0,95.7,simulated
gaip-149-202612-08,visit-gaip-149-202612-08,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-12,evaluation,2026-12-23,Routine Hub B,38.099481,128.350096,16.29,0,97.5,simulated
gaip-149-202612-09,visit-gaip-149-202612-09,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-12,evaluation,2026-12-26,New Hub,38.055297,128.371422,20.34,0,97.7,simulated
gaip-149-202612-10,visit-gaip-149-202612-10,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-12,evaluation,2026-12-04,Routine Hub A,38.091071,128.33888,9.73,0,96.0,simulated
gaip-149-202612-11,visit-gaip-149-202612-11,gaip-149,multi_zone,suburban_mid_density,holdout,good,2026-12,evaluation,2026-12-07,Routine Hub A,38.090602,128.338696,10.72,0,96.1,simulated
gaip-150-202511-01,visit-gaip-150-202511-01,gaip-150,multi_zone,wide_low_density,holdout,good,2025-11,baseline,2025-11-02,Routine Hub B,37.266108,128.980918,43.15,0,99.1,simulated
gaip-150-202511-02,visit-gaip-150-202511-02,gaip-150,multi_zone,wide_low_density,holdout,good,2025-11,baseline,2025-11-05,New Hub,37.166654,129.032365,43.99,0,96.2,simulated
gaip-150-202511-03,visit-gaip-150-202511-03,gaip-150,multi_zone,wide_low_density,holdout,good,2025-11,baseline,2025-11-08,New Hub,37.166006,129.033158,45.33,0,99.4,simulated
gaip-150-202511-04,visit-gaip-150-202511-04,gaip-150,multi_zone,wide_low_density,holdout,good,2025-11,baseline,2025-11-11,New Hub,37.167774,129.032522,51.53,0,95.1,simulated
gaip-150-202511-05,visit-gaip-150-202511-05,gaip-150,multi_zone,wide_low_density,holdout,good,2025-11,baseline,2025-11-14,Routine Hub A,37.247562,128.959921,21.23,0,96.0,simulated
gaip-150-202511-06,visit-gaip-150-202511-06,gaip-150,multi_zone,wide_low_density,holdout,good,2025-11,baseline,2025-11-17,Routine Hub A,37.24873,128.959231,21.9,0,98.2,simulated
gaip-150-202511-07,visit-gaip-150-202511-07,gaip-150,multi_zone,wide_low_density,holdout,good,2025-11,baseline,2025-11-20,Routine Hub A,37.248258,128.959279,26.9,0,99.6,simulated
gaip-150-202511-08,visit-gaip-150-202511-08,gaip-150,multi_zone,wide_low_density,holdout,good,2025-11,baseline,2025-11-23,New Hub,37.166634,129.033079,52.46,0,95.1,simulated
gaip-150-202511-09,visit-gaip-150-202511-09,gaip-150,multi_zone,wide_low_density,holdout,good,2025-11,baseline,2025-11-26,Routine Hub A,37.248917,128.959159,23.07,0,98.9,simulated
gaip-150-202511-10,visit-gaip-150-202511-10,gaip-150,multi_zone,wide_low_density,holdout,good,2025-11,baseline,2025-11-04,Routine Hub A,37.249246,128.960149,23.77,0,97.0,simulated
gaip-150-202511-11,visit-gaip-150-202511-11,gaip-150,multi_zone,wide_low_density,holdout,good,2025-11,baseline,2025-11-07,New Hub,37.166538,129.033758,51.49,0,96.6,simulated
gaip-150-202511-12,visit-gaip-150-202511-12,gaip-150,multi_zone,wide_low_density,holdout,good,2025-11,baseline,2025-11-10,New Hub,37.167224,129.033535,46.17,0,98.7,simulated
gaip-150-202512-01,visit-gaip-150-202512-01,gaip-150,multi_zone,wide_low_density,holdout,good,2025-12,baseline,2025-12-02,Routine Hub A,37.248012,128.95975,21.84,0,96.8,simulated
gaip-150-202512-02,visit-gaip-150-202512-02,gaip-150,multi_zone,wide_low_density,holdout,good,2025-12,baseline,2025-12-05,Routine Hub B,37.26646,128.981361,42.99,0,97.0,simulated
gaip-150-202512-03,visit-gaip-150-202512-03,gaip-150,multi_zone,wide_low_density,holdout,good,2025-12,baseline,2025-12-08,New Hub,37.166531,129.033188,44.68,0,99.3,simulated
gaip-150-202512-04,visit-gaip-150-202512-04,gaip-150,multi_zone,wide_low_density,holdout,good,2025-12,baseline,2025-12-11,New Hub,37.167414,129.032615,42.84,0,99.7,simulated
gaip-150-202512-05,visit-gaip-150-202512-05,gaip-150,multi_zone,wide_low_density,holdout,good,2025-12,baseline,2025-12-14,Routine Hub A,37.248243,128.959625,20.34,0,95.6,simulated
gaip-150-202512-06,visit-gaip-150-202512-06,gaip-150,multi_zone,wide_low_density,holdout,good,2025-12,baseline,2025-12-17,Routine Hub A,37.249296,128.959251,25.13,0,97.0,simulated
gaip-150-202512-07,visit-gaip-150-202512-07,gaip-150,multi_zone,wide_low_density,holdout,good,2025-12,baseline,2025-12-20,Routine Hub B,37.265616,128.980634,38.97,0,99.7,simulated
gaip-150-202512-08,visit-gaip-150-202512-08,gaip-150,multi_zone,wide_low_density,holdout,good,2025-12,baseline,2025-12-23,New Hub,37.166733,129.03251,42.23,0,95.0,simulated
gaip-150-202512-09,visit-gaip-150-202512-09,gaip-150,multi_zone,wide_low_density,holdout,good,2025-12,baseline,2025-12-26,Routine Hub A,37.248439,128.958335,24.74,0,95.9,simulated
gaip-150-202512-10,visit-gaip-150-202512-10,gaip-150,multi_zone,wide_low_density,holdout,good,2025-12,baseline,2025-12-04,New Hub,37.167525,129.031478,47.28,0,95.9,simulated
gaip-150-202512-11,visit-gaip-150-202512-11,gaip-150,multi_zone,wide_low_density,holdout,good,2025-12,baseline,2025-12-07,Routine Hub A,37.248413,128.958852,26.48,0,96.5,simulated
gaip-150-202601-01,visit-gaip-150-202601-01,gaip-150,multi_zone,wide_low_density,holdout,good,2026-01,evaluation,2026-01-02,Routine Hub A,37.248382,128.960176,21.69,0,97.3,simulated
gaip-150-202601-02,visit-gaip-150-202601-02,gaip-150,multi_zone,wide_low_density,holdout,good,2026-01,evaluation,2026-01-05,Routine Hub B,37.265691,128.98258,46.11,0,98.0,simulated
gaip-150-202601-03,visit-gaip-150-202601-03,gaip-150,multi_zone,wide_low_density,holdout,good,2026-01,evaluation,2026-01-08,New Hub,37.167939,129.031895,52.67,0,96.4,simulated
gaip-150-202601-04,visit-gaip-150-202601-04,gaip-150,multi_zone,wide_low_density,holdout,good,2026-01,evaluation,2026-01-11,Routine Hub A,37.24744,128.959902,27.74,0,96.3,simulated
gaip-150-202601-05,visit-gaip-150-202601-05,gaip-150,multi_zone,wide_low_density,holdout,good,2026-01,evaluation,2026-01-14,Routine Hub A,37.247598,128.959033,21.73,0,99.6,simulated
gaip-150-202601-06,visit-gaip-150-202601-06,gaip-150,multi_zone,wide_low_density,holdout,good,2026-01,evaluation,2026-01-17,Routine Hub B,37.266436,128.981845,45.5,0,98.5,simulated
gaip-150-202601-07,visit-gaip-150-202601-07,gaip-150,multi_zone,wide_low_density,holdout,good,2026-01,evaluation,2026-01-20,Routine Hub A,37.248766,128.960288,27.51,0,95.6,simulated
gaip-150-202601-08,visit-gaip-150-202601-08,gaip-150,multi_zone,wide_low_density,holdout,good,2026-01,evaluation,2026-01-23,Routine Hub B,37.266751,128.98035,40.59,0,95.2,simulated
gaip-150-202601-09,visit-gaip-150-202601-09,gaip-150,multi_zone,wide_low_density,holdout,good,2026-01,evaluation,2026-01-26,New Hub,37.167453,129.032583,46.82,0,99.9,simulated
gaip-150-202601-10,visit-gaip-150-202601-10,gaip-150,multi_zone,wide_low_density,holdout,good,2026-01,evaluation,2026-01-04,New Hub,37.166406,129.032085,58.53,0,97.1,simulated
gaip-150-202602-01,visit-gaip-150-202602-01,gaip-150,multi_zone,wide_low_density,holdout,good,2026-02,evaluation,2026-02-02,Routine Hub A,37.247823,128.959385,25.23,0,95.0,simulated
gaip-150-202602-02,visit-gaip-150-202602-02,gaip-150,multi_zone,wide_low_density,holdout,good,2026-02,evaluation,2026-02-05,Routine Hub A,37.248183,128.960604,20.58,0,98.8,simulated
gaip-150-202602-03,visit-gaip-150-202602-03,gaip-150,multi_zone,wide_low_density,holdout,good,2026-02,evaluation,2026-02-08,New Hub,37.166831,129.033468,44.59,0,98.9,simulated
gaip-150-202602-04,visit-gaip-150-202602-04,gaip-150,multi_zone,wide_low_density,holdout,good,2026-02,evaluation,2026-02-11,Routine Hub A,37.247518,128.960279,21.42,0,95.3,simulated
gaip-150-202602-05,visit-gaip-150-202602-05,gaip-150,multi_zone,wide_low_density,holdout,good,2026-02,evaluation,2026-02-14,Routine Hub A,37.249221,128.960015,27.79,0,99.8,simulated
gaip-150-202602-06,visit-gaip-150-202602-06,gaip-150,multi_zone,wide_low_density,holdout,good,2026-02,evaluation,2026-02-17,Routine Hub A,37.249013,128.960554,24.99,0,96.5,simulated
gaip-150-202602-07,visit-gaip-150-202602-07,gaip-150,multi_zone,wide_low_density,holdout,good,2026-02,evaluation,2026-02-20,New Hub,37.167355,129.032549,48.39,1,96.5,simulated
gaip-150-202602-08,visit-gaip-150-202602-08,gaip-150,multi_zone,wide_low_density,holdout,good,2026-02,evaluation,2026-02-23,Routine Hub A,37.248504,128.960696,23.18,0,98.2,simulated
gaip-150-202602-09,visit-gaip-150-202602-09,gaip-150,multi_zone,wide_low_density,holdout,good,2026-02,evaluation,2026-02-26,Routine Hub A,37.248236,128.959528,26.86,0,100.0,simulated
gaip-150-202602-10,visit-gaip-150-202602-10,gaip-150,multi_zone,wide_low_density,holdout,good,2026-02,evaluation,2026-02-04,Routine Hub A,37.248764,128.959061,28.29,0,97.6,simulated
gaip-150-202602-11,visit-gaip-150-202602-11,gaip-150,multi_zone,wide_low_density,holdout,good,2026-02,evaluation,2026-02-07,Routine Hub B,37.265654,128.981579,34.03,0,99.9,simulated
gaip-150-202602-12,visit-gaip-150-202602-12,gaip-150,multi_zone,wide_low_density,holdout,good,2026-02,evaluation,2026-02-10,Routine Hub A,37.24839,128.958681,25.0,0,95.9,simulated
gaip-150-202603-01,visit-gaip-150-202603-01,gaip-150,multi_zone,wide_low_density,holdout,good,2026-03,evaluation,2026-03-02,Routine Hub A,37.247594,128.959101,21.41,0,99.3,simulated
gaip-150-202603-02,visit-gaip-150-202603-02,gaip-150,multi_zone,wide_low_density,holdout,good,2026-03,evaluation,2026-03-05,Routine Hub A,37.248256,128.959155,25.13,1,97.9,simulated
gaip-150-202603-03,visit-gaip-150-202603-03,gaip-150,multi_zone,wide_low_density,holdout,good,2026-03,evaluation,2026-03-08,Routine Hub A,37.249132,128.960379,23.76,0,96.3,simulated
gaip-150-202603-04,visit-gaip-150-202603-04,gaip-150,multi_zone,wide_low_density,holdout,good,2026-03,evaluation,2026-03-11,Routine Hub A,37.248728,128.960357,25.44,0,97.5,simulated
gaip-150-202603-05,visit-gaip-150-202603-05,gaip-150,multi_zone,wide_low_density,holdout,good,2026-03,evaluation,2026-03-14,Routine Hub A,37.24876,128.959033,25.59,0,95.3,simulated
gaip-150-202603-06,visit-gaip-150-202603-06,gaip-150,multi_zone,wide_low_density,holdout,good,2026-03,evaluation,2026-03-17,Routine Hub A,37.24822,128.959018,22.26,0,97.5,simulated
gaip-150-202603-07,visit-gaip-150-202603-07,gaip-150,multi_zone,wide_low_density,holdout,good,2026-03,evaluation,2026-03-20,Routine Hub A,37.2481,128.95981,25.48,0,99.2,simulated
gaip-150-202603-08,visit-gaip-150-202603-08,gaip-150,multi_zone,wide_low_density,holdout,good,2026-03,evaluation,2026-03-23,Routine Hub B,37.26689,128.980828,43.21,0,99.4,simulated
gaip-150-202603-09,visit-gaip-150-202603-09,gaip-150,multi_zone,wide_low_density,holdout,good,2026-03,evaluation,2026-03-26,Routine Hub A,37.247645,128.959424,20.74,0,96.0,simulated
gaip-150-202603-10,visit-gaip-150-202603-10,gaip-150,multi_zone,wide_low_density,holdout,good,2026-03,evaluation,2026-03-04,Routine Hub A,37.248323,128.960603,27.99,0,98.2,simulated
gaip-150-202604-01,visit-gaip-150-202604-01,gaip-150,multi_zone,wide_low_density,holdout,good,2026-04,evaluation,2026-04-02,Routine Hub A,37.248778,128.959741,27.72,0,99.0,simulated
gaip-150-202604-02,visit-gaip-150-202604-02,gaip-150,multi_zone,wide_low_density,holdout,good,2026-04,evaluation,2026-04-05,Routine Hub A,37.248478,128.960613,25.12,0,96.1,simulated
gaip-150-202604-03,visit-gaip-150-202604-03,gaip-150,multi_zone,wide_low_density,holdout,good,2026-04,evaluation,2026-04-08,New Hub,37.16682,129.031989,50.72,0,97.3,simulated
gaip-150-202604-04,visit-gaip-150-202604-04,gaip-150,multi_zone,wide_low_density,holdout,good,2026-04,evaluation,2026-04-11,Routine Hub B,37.265649,128.982032,39.15,0,97.1,simulated
